team,season,game_num,date,result,coach
ucla,2009,12,2009-11-28,L,Rick Neuheisel
ucla,2009,13,2009-12-29,W,Rick Neuheisel
ucla,2010,1,2010-09-04,L,Rick Neuheisel
ucla,2010,2,2010-09-11,L,Rick Neuheisel
ucla,2010,3,2010-09-18,W,Rick Neuheisel
ucla,2010,4,2010-09-25,W,Rick Neuheisel
ucla,2010,5,2010-10-02,W,Rick Neuheisel
ucla,2010,6,2010-10-09,L,Rick Neuheisel
ucla,2010,7,2010-10-21,L,Rick Neuheisel
ucla,2010,8,2010-10-30,L,Rick Neuheisel
ucla,2010,9,2010-11-06,W,Rick Neuheisel
ucla,2010,10,2010-11-18,L,Rick Neuheisel
ucla,2010,11,2010-11-26,L,Rick Neuheisel
ucla,2010,12,2010-12-04,L,Rick Neuheisel
ucla,2011,1,2011-09-03,L,Rick Neuheisel
ucla,2011,2,2011-09-10,W,Rick Neuheisel
ucla,2011,3,2011-09-17,L,Rick Neuheisel
ucla,2011,4,2011-09-24,W,Rick Neuheisel
ucla,2011,5,2011-10-01,L,Rick Neuheisel
ucla,2011,6,2011-10-08,W,Rick Neuheisel
ucla,2011,7,2011-10-20,L,Rick Neuheisel
ucla,2011,8,2011-10-29,W,Rick Neuheisel
ucla,2011,9,2011-11-05,W,Rick Neuheisel
ucla,2011,10,2011-11-12,L,Rick Neuheisel
ucla,2011,11,2011-11-19,W,Rick Neuheisel
ucla,2011,12,2011-11-26,L,Rick Neuheisel
ucla,2011,13,2011-12-02,L,Mike Johnson
ucla,2011,14,2011-12-31,L,Mike Johnson
ucla,2012,1,2012-08-30,W,Jim Mora
ucla,2012,2,2012-09-08,W,Jim Mora
ucla,2012,3,2012-09-15,W,Jim Mora
ucla,2012,4,2012-09-22,L,Jim Mora
ucla,2012,5,2012-09-29,W,Jim Mora
ucla,2012,6,2012-10-06,L,Jim Mora
ucla,2012,7,2012-10-13,W,Jim Mora
ucla,2012,8,2012-10-27,W,Jim Mora
ucla,2012,9,2012-11-03,W,Jim Mora
ucla,2012,10,2012-11-10,W,Jim Mora
ucla,2012,11,2012-11-17,W,Jim Mora
ucla,2012,12,2012-11-24,L,Jim Mora
ucla,2012,13,2012-11-30,L,Jim Mora
ucla,2012,14,2012-12-27,L,Jim Mora
ucla,2013,1,2013-08-31,W,Jim Mora
ucla,2013,2,2013-09-14,W,Jim Mora
ucla,2013,3,2013-09-21,W,Jim Mora
ucla,2013,4,2013-10-03,W,Jim Mora
ucla,2013,5,2013-10-12,W,Jim Mora
ucla,2013,6,2013-10-19,L,Jim Mora
ucla,2013,7,2013-10-26,L,Jim Mora
ucla,2013,8,2013-11-02,W,Jim Mora
ucla,2013,9,2013-11-09,W,Jim Mora
ucla,2013,10,2013-11-15,W,Jim Mora
ucla,2013,11,2013-11-23,L,Jim Mora
ucla,2013,12,2013-11-30,W,Jim Mora
ucla,2013,13,2013-12-31,W,Jim Mora
ucla,2014,1,2014-08-30,W,Jim Mora
ucla,2014,2,2014-09-06,W,Jim Mora
ucla,2014,3,2014-09-13,W,Jim Mora
ucla,2014,4,2014-09-25,W,Jim Mora
ucla,2014,5,2014-10-04,L,Jim Mora
ucla,2014,6,2014-10-11,L,Jim Mora
ucla,2014,7,2014-10-18,W,Jim Mora
ucla,2014,8,2014-10-25,W,Jim Mora
ucla,2014,9,2014-11-01,W,Jim Mora
ucla,2014,10,2014-11-08,W,Jim Mora
ucla,2014,11,2014-11-22,W,Jim Mora
ucla,2014,12,2014-11-28,L,Jim Mora
ucla,2014,13,2015-01-02,W,Jim Mora
ucla,2015,1,2015-09-05,W,Jim Mora
ucla,2015,2,2015-09-12,W,Jim Mora
ucla,2015,3,2015-09-19,W,Jim Mora
ucla,2015,4,2015-09-26,W,Jim Mora
ucla,2015,5,2015-10-03,L,Jim Mora
ucla,2015,6,2015-10-15,L,Jim Mora
ucla,2015,7,2015-10-22,W,Jim Mora
ucla,2015,8,2015-10-31,W,Jim Mora
ucla,2015,9,2015-11-07,W,Jim Mora
ucla,2015,10,2015-11-14,L,Jim Mora
ucla,2015,11,2015-11-21,W,Jim Mora
ucla,2015,12,2015-11-28,L,Jim Mora
ucla,2015,13,2015-12-26,L,Jim Mora
ucla,2016,1,2016-09-03,L,Jim Mora
ucla,2016,2,2016-09-10,W,Jim Mora
ucla,2016,3,2016-09-17,W,Jim Mora
ucla,2016,4,2016-09-24,L,Jim Mora
ucla,2016,5,2016-10-01,W,Jim Mora
ucla,2016,6,2016-10-08,L,Jim Mora
ucla,2016,7,2016-10-15,L,Jim Mora
ucla,2016,8,2016-10-22,L,Jim Mora
ucla,2016,9,2016-11-03,L,Jim Mora
ucla,2016,10,2016-11-12,W,Jim Mora
ucla,2016,11,2016-11-19,L,Jim Mora
ucla,2016,12,2016-11-26,L,Jim Mora
southern-california,2000,1,2000-08-27,W,Paul Hackett
southern-california,2000,2,2000-09-09,W,Paul Hackett
southern-california,2000,3,2000-09-23,W,Paul Hackett
southern-california,2000,4,2000-09-30,L,Paul Hackett
southern-california,2000,5,2000-10-07,L,Paul Hackett
southern-california,2000,6,2000-10-14,L,Paul Hackett
southern-california,2000,7,2000-10-21,L,Paul Hackett
southern-california,2000,8,2000-10-28,L,Paul Hackett
southern-california,2000,9,2000-11-04,W,Paul Hackett
southern-california,2000,10,2000-11-11,L,Paul Hackett
southern-california,2000,11,2000-11-18,W,Paul Hackett
southern-california,2000,12,2000-11-25,L,Paul Hackett
southern-california,2001,1,2001-09-01,W,Pete Carroll
southern-california,2001,2,2001-09-08,L,Pete Carroll
southern-california,2001,3,2001-09-22,L,Pete Carroll
southern-california,2001,4,2001-09-29,L,Pete Carroll
southern-california,2001,5,2001-10-06,L,Pete Carroll
southern-california,2001,6,2001-10-13,W,Pete Carroll
southern-california,2001,7,2001-10-20,L,Pete Carroll
southern-california,2001,8,2001-10-27,W,Pete Carroll
southern-california,2001,9,2001-11-03,W,Pete Carroll
southern-california,2001,10,2001-11-10,W,Pete Carroll
southern-california,2001,11,2001-11-17,W,Pete Carroll
southern-california,2002,1,2002-09-02,W,Pete Carroll
southern-california,2002,2,2002-09-14,W,Pete Carroll
southern-california,2002,3,2002-09-21,L,Pete Carroll
southern-california,2002,4,2002-09-28,W,Pete Carroll
southern-california,2002,5,2002-10-05,L,Pete Carroll
southern-california,2002,6,2002-10-12,W,Pete Carroll
southern-california,2002,7,2002-10-19,W,Pete Carroll
southern-california,2002,8,2002-10-26,W,Pete Carroll
southern-california,2002,9,2002-11-09,W,Pete Carroll
southern-california,2002,10,2002-11-16,W,Pete Carroll
southern-california,2002,11,2002-11-23,W,Pete Carroll
southern-california,2002,12,2002-11-30,W,Pete Carroll
southern-california,2002,13,2003-01-02,W,Pete Carroll
southern-california,2003,1,2003-08-30,W,Pete Carroll
southern-california,2003,2,2003-09-06,W,Pete Carroll
southern-california,2003,3,2003-09-13,W,Pete Carroll
southern-california,2003,4,2003-09-27,L,Pete Carroll
southern-california,2003,5,2003-10-04,W,Pete Carroll
southern-california,2003,6,2003-10-11,W,Pete Carroll
southern-california,2003,7,2003-10-18,W,Pete Carroll
southern-california,2003,8,2003-10-25,W,Pete Carroll
southern-california,2003,9,2003-11-01,W,Pete Carroll
southern-california,2003,10,2003-11-15,W,Pete Carroll
southern-california,2003,11,2003-11-22,W,Pete Carroll
southern-california,2003,12,2003-12-06,W,Pete Carroll
southern-california,2003,13,2004-01-01,W,Pete Carroll
southern-california,2004,1,2004-08-28,W,Pete Carroll
southern-california,2004,2,2004-09-11,W,Pete Carroll
southern-california,2004,3,2004-09-18,W,Pete Carroll
southern-california,2004,4,2004-09-25,W,Pete Carroll
southern-california,2004,5,2004-10-09,W,Pete Carroll
southern-california,2004,6,2004-10-16,W,Pete Carroll
southern-california,2004,7,2004-10-23,W,Pete Carroll
southern-california,2004,8,2004-10-30,W,Pete Carroll
southern-california,2004,9,2004-11-06,W,Pete Carroll
southern-california,2004,10,2004-11-13,W,Pete Carroll
southern-california,2004,11,2004-11-27,W,Pete Carroll
southern-california,2004,12,2004-12-04,W,Pete Carroll
southern-california,2004,13,2005-01-04,W,Pete Carroll
southern-california,2005,1,2005-09-03,W,Pete Carroll
southern-california,2005,2,2005-09-17,W,Pete Carroll
southern-california,2005,3,2005-09-24,W,Pete Carroll
southern-california,2005,4,2005-10-01,W,Pete Carroll
southern-california,2005,5,2005-10-08,W,Pete Carroll
southern-california,2005,6,2005-10-15,W,Pete Carroll
southern-california,2005,7,2005-10-22,W,Pete Carroll
southern-california,2005,8,2005-10-29,W,Pete Carroll
southern-california,2005,9,2005-11-05,W,Pete Carroll
southern-california,2005,10,2005-11-12,W,Pete Carroll
southern-california,2005,11,2005-11-19,W,Pete Carroll
southern-california,2005,12,2005-12-03,W,Pete Carroll
southern-california,2005,13,2006-01-04,L,Pete Carroll
southern-california,2006,1,2006-09-02,W,Pete Carroll
southern-california,2006,2,2006-09-16,W,Pete Carroll
southern-california,2006,3,2006-09-23,W,Pete Carroll
southern-california,2006,4,2006-09-30,W,Pete Carroll
southern-california,2006,5,2006-10-07,W,Pete Carroll
southern-california,2006,6,2006-10-14,W,Pete Carroll
southern-california,2006,7,2006-10-28,L,Pete Carroll
southern-california,2006,8,2006-11-04,W,Pete Carroll
southern-california,2006,9,2006-11-11,W,Pete Carroll
southern-california,2006,10,2006-11-18,W,Pete Carroll
southern-california,2006,11,2006-11-25,W,Pete Carroll
southern-california,2006,12,2006-12-02,L,Pete Carroll
southern-california,2006,13,2007-01-01,W,Pete Carroll
southern-california,2007,1,2007-09-01,W,Pete Carroll
southern-california,2007,2,2007-09-15,W,Pete Carroll
southern-california,2007,3,2007-09-22,W,Pete Carroll
southern-california,2007,4,2007-09-29,W,Pete Carroll
southern-california,2007,5,2007-10-06,L,Pete Carroll
southern-california,2007,6,2007-10-13,W,Pete Carroll
southern-california,2007,7,2007-10-20,W,Pete Carroll
southern-california,2007,8,2007-10-27,L,Pete Carroll
southern-california,2007,9,2007-11-03,W,Pete Carroll
southern-california,2007,10,2007-11-10,W,Pete Carroll
southern-california,2007,11,2007-11-22,W,Pete Carroll
southern-california,2007,12,2007-12-01,W,Pete Carroll
southern-california,2007,13,2008-01-01,W,Pete Carroll
southern-california,2008,1,2008-08-30,W,Pete Carroll
southern-california,2008,2,2008-09-13,W,Pete Carroll
southern-california,2008,3,2008-09-25,L,Pete Carroll
southern-california,2008,4,2008-10-04,W,Pete Carroll
southern-california,2008,5,2008-10-11,W,Pete Carroll
southern-california,2008,6,2008-10-18,W,Pete Carroll
southern-california,2008,7,2008-10-25,W,Pete Carroll
southern-california,2008,8,2008-11-01,W,Pete Carroll
southern-california,2008,9,2008-11-08,W,Pete Carroll
southern-california,2008,10,2008-11-15,W,Pete Carroll
southern-california,2008,11,2008-11-29,W,Pete Carroll
southern-california,2008,12,2008-12-06,W,Pete Carroll
southern-california,2008,13,2009-01-01,W,Pete Carroll
southern-california,2009,1,2009-09-05,W,Pete Carroll
southern-california,2009,2,2009-09-12,W,Pete Carroll
southern-california,2009,3,2009-09-19,L,Pete Carroll
southern-california,2009,4,2009-09-26,W,Pete Carroll
southern-california,2009,5,2009-10-03,W,Pete Carroll
southern-california,2009,6,2009-10-17,W,Pete Carroll
southern-california,2009,7,2009-10-24,W,Pete Carroll
southern-california,2009,8,2009-10-31,L,Pete Carroll
southern-california,2009,9,2009-11-07,W,Pete Carroll
southern-california,2009,10,2009-11-14,L,Pete Carroll
southern-california,2009,11,2009-11-28,W,Pete Carroll
southern-california,2009,12,2009-12-05,L,Pete Carroll
southern-california,2009,13,2009-12-26,W,Pete Carroll
southern-california,2010,1,2010-09-02,W,Lane Kiffin
southern-california,2010,2,2010-09-11,W,Lane Kiffin
southern-california,2010,3,2010-09-18,W,Lane Kiffin
southern-california,2010,4,2010-09-25,W,Lane Kiffin
southern-california,2010,5,2010-10-02,L,Lane Kiffin
southern-california,2010,6,2010-10-09,L,Lane Kiffin
southern-california,2010,7,2010-10-16,W,Lane Kiffin
southern-california,2010,8,2010-10-30,L,Lane Kiffin
southern-california,2010,9,2010-11-06,W,Lane Kiffin
southern-california,2010,10,2010-11-13,W,Lane Kiffin
southern-california,2010,11,2010-11-20,L,Lane Kiffin
southern-california,2010,12,2010-11-27,L,Lane Kiffin
southern-california,2010,13,2010-12-04,W,Lane Kiffin
southern-california,2011,1,2011-09-03,W,Lane Kiffin
southern-california,2011,2,2011-09-10,W,Lane Kiffin
southern-california,2011,3,2011-09-17,W,Lane Kiffin
southern-california,2011,4,2011-09-24,L,Lane Kiffin
southern-california,2011,5,2011-10-01,W,Lane Kiffin
southern-california,2011,6,2011-10-13,W,Lane Kiffin
southern-california,2011,7,2011-10-22,W,Lane Kiffin
southern-california,2011,8,2011-10-29,L,Lane Kiffin
southern-california,2011,9,2011-11-04,W,Lane Kiffin
southern-california,2011,10,2011-11-12,W,Lane Kiffin
southern-california,2011,11,2011-11-19,W,Lane Kiffin
southern-california,2011,12,2011-11-26,W,Lane Kiffin
southern-california,2012,1,2012-09-01,W,Lane Kiffin
southern-california,2012,2,2012-09-08,W,Lane Kiffin
southern-california,2012,3,2012-09-15,L,Lane Kiffin
southern-california,2012,4,2012-09-22,W,Lane Kiffin
southern-california,2012,5,2012-10-04,W,Lane Kiffin
southern-california,2012,6,2012-10-13,W,Lane Kiffin
southern-california,2012,7,2012-10-20,W,Lane Kiffin
southern-california,2012,8,2012-10-27,L,Lane Kiffin
southern-california,2012,9,2012-11-03,L,Lane Kiffin
southern-california,2012,10,2012-11-10,W,Lane Kiffin
southern-california,2012,11,2012-11-17,L,Lane Kiffin
southern-california,2012,12,2012-11-24,L,Lane Kiffin
southern-california,2012,13,2012-12-31,L,Lane Kiffin
southern-california,2013,1,2013-08-29,W,Lane Kiffin
southern-california,2013,2,2013-09-07,L,Lane Kiffin
southern-california,2013,3,2013-09-14,W,Lane Kiffin
southern-california,2013,4,2013-09-21,W,Lane Kiffin
southern-california,2013,5,2013-09-28,L,Lane Kiffin
southern-california,2013,6,2013-10-10,W,Ed Orgeron
southern-california,2013,7,2013-10-19,L,Ed Orgeron
southern-california,2013,8,2013-10-26,W,Ed Orgeron
southern-california,2013,9,2013-11-01,W,Ed Orgeron
southern-california,2013,10,2013-11-09,W,Ed Orgeron
southern-california,2013,11,2013-11-16,W,Ed Orgeron
southern-california,2013,12,2013-11-23,W,Ed Orgeron
southern-california,2013,13,2013-11-30,L,Ed Orgeron
southern-california,2013,14,2013-12-21,W,Clay Helton
southern-california,2014,1,2014-08-30,W,Steve Sarkisian
southern-california,2014,2,2014-09-06,W,Steve Sarkisian
southern-california,2014,3,2014-09-13,L,Steve Sarkisian
southern-california,2014,4,2014-09-27,W,Steve Sarkisian
southern-california,2014,5,2014-10-04,L,Steve Sarkisian
southern-california,2014,6,2014-10-11,W,Steve Sarkisian
southern-california,2014,7,2014-10-18,W,Steve Sarkisian
southern-california,2014,8,2014-10-25,L,Steve Sarkisian
southern-california,2014,9,2014-11-01,W,Steve Sarkisian
southern-california,2014,10,2014-11-13,W,Steve Sarkisian
southern-california,2014,11,2014-11-22,L,Steve Sarkisian
southern-california,2014,12,2014-11-29,W,Steve Sarkisian
southern-california,2014,13,2014-12-27,W,Steve Sarkisian
southern-california,2015,1,2015-09-05,W,Steve Sarkisian
southern-california,2015,2,2015-09-12,W,Steve Sarkisian
southern-california,2015,3,2015-09-19,L,Steve Sarkisian
southern-california,2015,4,2015-09-26,W,Steve Sarkisian
southern-california,2015,5,2015-10-08,L,Steve Sarkisian
southern-california,2015,6,2015-10-17,L,Clay Helton
southern-california,2015,7,2015-10-24,W,Clay Helton
southern-california,2015,8,2015-10-31,W,Clay Helton
southern-california,2015,9,2015-11-07,W,Clay Helton
southern-california,2015,10,2015-11-13,W,Clay Helton
southern-california,2015,11,2015-11-21,L,Clay Helton
southern-california,2015,12,2015-11-28,W,Clay Helton
southern-california,2015,13,2015-12-05,L,Clay Helton
southern-california,2015,14,2015-12-30,L,Clay Helton
southern-california,2016,1,2016-09-03,L,Clay Helton
southern-california,2016,2,2016-09-10,W,Clay Helton
southern-california,2016,3,2016-09-17,L,Clay Helton
southern-california,2016,4,2016-09-23,L,Clay Helton
southern-california,2016,5,2016-10-01,W,Clay Helton
southern-california,2016,6,2016-10-08,W,Clay Helton
southern-california,2016,7,2016-10-15,W,Clay Helton
southern-california,2016,8,2016-10-27,W,Clay Helton
southern-california,2016,9,2016-11-05,W,Clay Helton
southern-california,2016,10,2016-11-12,W,Clay Helton
southern-california,2016,11,2016-11-19,W,Clay Helton
southern-california,2016,12,2016-11-26,W,Clay Helton
southern-california,2016,13,2017-01-02,W,Clay Helton
utah,2000,1,2000-09-02,L,Ron McBride
utah,2000,2,2000-09-09,L,Ron McBride
utah,2000,3,2000-09-16,L,Ron McBride
utah,2000,4,2000-09-23,L,Ron McBride
utah,2000,5,2000-09-30,W,Ron McBride
utah,2000,6,2000-10-14,W,Ron McBride
utah,2000,7,2000-10-21,L,Ron McBride
utah,2000,8,2000-10-28,L,Ron McBride
utah,2000,9,2000-11-04,W,Ron McBride
utah,2000,10,2000-11-11,W,Ron McBride
utah,2000,11,2000-11-24,L,Ron McBride
utah,2001,1,2001-09-01,W,Ron McBride
utah,2001,2,2001-09-08,L,Ron McBride
utah,2001,3,2001-09-22,W,Ron McBride
utah,2001,4,2001-09-29,W,Ron McBride
utah,2001,5,2001-10-06,W,Ron McBride
utah,2001,6,2001-10-20,W,Ron McBride
utah,2001,7,2001-10-27,L,Ron McBride
utah,2001,8,2001-11-03,W,Ron McBride
utah,2001,9,2001-11-10,W,Ron McBride
utah,2001,10,2001-11-17,L,Ron McBride
utah,2001,11,2001-12-01,L,Ron McBride
utah,2002,1,2002-08-31,W,Ron McBride
utah,2002,2,2002-09-07,W,Ron McBride
utah,2002,3,2002-09-14,L,Ron McBride
utah,2002,4,2002-09-21,L,Ron McBride
utah,2002,5,2002-09-28,L,Ron McBride
utah,2002,6,2002-10-12,L,Ron McBride
utah,2002,7,2002-10-19,L,Ron McBride
utah,2002,8,2002-10-26,L,Ron McBride
utah,2002,9,2002-11-09,W,Ron McBride
utah,2002,10,2002-11-16,W,Ron McBride
utah,2002,11,2002-11-23,W,Ron McBride
utah,2003,1,2003-08-28,W,Urban Meyer
utah,2003,2,2003-09-06,L,Urban Meyer
utah,2003,3,2003-09-11,W,Urban Meyer
utah,2003,4,2003-09-27,W,Urban Meyer
utah,2003,5,2003-10-03,W,Urban Meyer
utah,2003,6,2003-10-11,W,Urban Meyer
utah,2003,7,2003-10-18,W,Urban Meyer
utah,2003,8,2003-10-25,L,Urban Meyer
utah,2003,9,2003-11-01,W,Urban Meyer
utah,2003,10,2003-11-15,W,Urban Meyer
utah,2003,11,2003-11-22,W,Urban Meyer
utah,2003,12,2003-12-31,W,Urban Meyer
utah,2004,1,2004-09-02,W,Urban Meyer
utah,2004,2,2004-09-11,W,Urban Meyer
utah,2004,3,2004-09-18,W,Urban Meyer
utah,2004,4,2004-09-25,W,Urban Meyer
utah,2004,5,2004-10-01,W,Urban Meyer
utah,2004,6,2004-10-16,W,Urban Meyer
utah,2004,7,2004-10-23,W,Urban Meyer
utah,2004,8,2004-10-30,W,Urban Meyer
utah,2004,9,2004-11-06,W,Urban Meyer
utah,2004,10,2004-11-13,W,Urban Meyer
utah,2004,11,2004-11-20,W,Urban Meyer
utah,2004,12,2005-01-01,W,Urban Meyer
utah,2005,1,2005-09-02,W,Kyle Whittingham
utah,2005,2,2005-09-10,W,Kyle Whittingham
utah,2005,3,2005-09-15,L,Kyle Whittingham
utah,2005,4,2005-09-22,W,Kyle Whittingham
utah,2005,5,2005-10-01,L,Kyle Whittingham
utah,2005,6,2005-10-08,L,Kyle Whittingham
utah,2005,7,2005-10-15,L,Kyle Whittingham
utah,2005,8,2005-10-22,W,Kyle Whittingham
utah,2005,9,2005-11-05,W,Kyle Whittingham
utah,2005,10,2005-11-12,L,Kyle Whittingham
utah,2005,11,2005-11-19,W,Kyle Whittingham
utah,2005,12,2005-12-29,W,Kyle Whittingham
utah,2006,1,2006-09-02,L,Kyle Whittingham
utah,2006,2,2006-09-09,W,Kyle Whittingham
utah,2006,3,2006-09-16,W,Kyle Whittingham
utah,2006,4,2006-09-23,W,Kyle Whittingham
utah,2006,5,2006-09-30,L,Kyle Whittingham
utah,2006,6,2006-10-05,W,Kyle Whittingham
utah,2006,7,2006-10-14,L,Kyle Whittingham
utah,2006,8,2006-10-19,L,Kyle Whittingham
utah,2006,9,2006-10-28,W,Kyle Whittingham
utah,2006,10,2006-11-11,W,Kyle Whittingham
utah,2006,11,2006-11-18,W,Kyle Whittingham
utah,2006,12,2006-11-25,L,Kyle Whittingham
utah,2006,13,2006-12-23,W,Kyle Whittingham
utah,2007,1,2007-08-30,L,Kyle Whittingham
utah,2007,2,2007-09-08,L,Kyle Whittingham
utah,2007,3,2007-09-15,W,Kyle Whittingham
utah,2007,4,2007-09-22,L,Kyle Whittingham
utah,2007,5,2007-09-29,W,Kyle Whittingham
utah,2007,6,2007-10-05,W,Kyle Whittingham
utah,2007,7,2007-10-13,W,Kyle Whittingham
utah,2007,8,2007-10-18,W,Kyle Whittingham
utah,2007,9,2007-10-27,W,Kyle Whittingham
utah,2007,10,2007-11-10,W,Kyle Whittingham
utah,2007,11,2007-11-17,W,Kyle Whittingham
utah,2007,12,2007-11-24,L,Kyle Whittingham
utah,2007,13,2007-12-20,W,Kyle Whittingham
utah,2008,1,2008-08-30,W,Kyle Whittingham
utah,2008,2,2008-09-06,W,Kyle Whittingham
utah,2008,3,2008-09-13,W,Kyle Whittingham
utah,2008,4,2008-09-20,W,Kyle Whittingham
utah,2008,5,2008-09-27,W,Kyle Whittingham
utah,2008,6,2008-10-02,W,Kyle Whittingham
utah,2008,7,2008-10-11,W,Kyle Whittingham
utah,2008,8,2008-10-18,W,Kyle Whittingham
utah,2008,9,2008-11-01,W,Kyle Whittingham
utah,2008,10,2008-11-06,W,Kyle Whittingham
utah,2008,11,2008-11-15,W,Kyle Whittingham
utah,2008,12,2008-11-22,W,Kyle Whittingham
utah,2008,13,2009-01-02,W,Kyle Whittingham
utah,2009,1,2009-09-03,W,Kyle Whittingham
utah,2009,2,2009-09-12,W,Kyle Whittingham
utah,2009,3,2009-09-19,L,Kyle Whittingham
utah,2009,4,2009-09-26,W,Kyle Whittingham
utah,2009,5,2009-10-10,W,Kyle Whittingham
utah,2009,6,2009-10-17,W,Kyle Whittingham
utah,2009,7,2009-10-24,W,Kyle Whittingham
utah,2009,8,2009-10-31,W,Kyle Whittingham
utah,2009,9,2009-11-07,W,Kyle Whittingham
utah,2009,10,2009-11-14,L,Kyle Whittingham
utah,2009,11,2009-11-21,W,Kyle Whittingham
utah,2009,12,2009-11-28,L,Kyle Whittingham
utah,2009,13,2009-12-23,W,Kyle Whittingham
utah,2010,1,2010-09-02,W,Kyle Whittingham
utah,2010,2,2010-09-11,W,Kyle Whittingham
utah,2010,3,2010-09-18,W,Kyle Whittingham
utah,2010,4,2010-09-25,W,Kyle Whittingham
utah,2010,5,2010-10-09,W,Kyle Whittingham
utah,2010,6,2010-10-16,W,Kyle Whittingham
utah,2010,7,2010-10-23,W,Kyle Whittingham
utah,2010,8,2010-10-30,W,Kyle Whittingham
utah,2010,9,2010-11-06,L,Kyle Whittingham
utah,2010,10,2010-11-13,L,Kyle Whittingham
utah,2010,11,2010-11-20,W,Kyle Whittingham
utah,2010,12,2010-11-27,W,Kyle Whittingham
utah,2010,13,2010-12-22,L,Kyle Whittingham
utah,2011,1,2011-09-01,W,Kyle Whittingham
utah,2011,2,2011-09-10,L,Kyle Whittingham
utah,2011,3,2011-09-17,W,Kyle Whittingham
utah,2011,4,2011-10-01,L,Kyle Whittingham
utah,2011,5,2011-10-08,L,Kyle Whittingham
utah,2011,6,2011-10-15,W,Kyle Whittingham
utah,2011,7,2011-10-22,L,Kyle Whittingham
utah,2011,8,2011-10-29,W,Kyle Whittingham
utah,2011,9,2011-11-05,W,Kyle Whittingham
utah,2011,10,2011-11-12,W,Kyle Whittingham
utah,2011,11,2011-11-19,W,Kyle Whittingham
utah,2011,12,2011-11-25,L,Kyle Whittingham
utah,2011,13,2011-12-31,W,Kyle Whittingham
utah,2012,1,2012-08-30,W,Kyle Whittingham
utah,2012,2,2012-09-07,L,Kyle Whittingham
utah,2012,3,2012-09-15,W,Kyle Whittingham
utah,2012,4,2012-09-22,L,Kyle Whittingham
utah,2012,5,2012-10-04,L,Kyle Whittingham
utah,2012,6,2012-10-13,L,Kyle Whittingham
utah,2012,7,2012-10-20,L,Kyle Whittingham
utah,2012,8,2012-10-27,W,Kyle Whittingham
utah,2012,9,2012-11-03,W,Kyle Whittingham
utah,2012,10,2012-11-10,L,Kyle Whittingham
utah,2012,11,2012-11-17,L,Kyle Whittingham
utah,2012,12,2012-11-23,W,Kyle Whittingham
